date,close,EMA_12,EMA_26,RSI,MACD,MACD_Signal,ATR
2007-04-10,0.0481305221446492,0.2123780726018407,0.2325483944592679,0.4890197475846723,0.3695062118495362,0.5486073267398709,0.142966800997889
1995-10-11,0.0738273263405213,0.1812671925165765,0.2127936538228481,0.4678561940971261,0.3288238286625145,0.5132155254529299,0.1333717109411409
2011-02-08,0.0906866052838448,0.1658771911811766,0.2013350522436288,0.3292102385926859,0.3120256239781062,0.4764969961626986,0.1170326507114072
1999-08-11,0.2209381177175222,0.2373333956917154,0.2435143134293989,0.5841907449441913,0.4117667097044887,0.4970282576066118,0.1422540203415851
2014-12-09,0.0844323566435796,0.2092614446590393,0.2272453497973368,0.3692735014546994,0.3719883299578701,0.4935499021511512,0.1630342325300874
2018-10-09,0.0925900722613168,0.1907991857298161,0.2154877001966504,0.5286780622816506,0.3479140979312656,0.4787215230954044,0.1464758532774077
2003-06-11,0.150509839551058,0.2127428713933863,0.2280750419537995,0.5732778627822753,0.3792651234372005,0.4825455043144596,0.1504235463442717
1991-12-12,0.1351461554005124,0.2213460286364357,0.2335033062955265,0.5267213861734584,0.3905832791962131,0.4912678003119731,0.1492173013131562
2022-08-09,0.1717199137533673,0.252346627880804,0.253352298819244,0.3250955646314665,0.4307973699235497,0.5183670124733837,0.1202401403624201
2007-04-11,0.0591434382285944,0.2055630645600716,0.2261053581246987,0.455351131457023,0.3647682155469882,0.5070082760036938,0.1014611810181758
1995-10-12,0.0693405827507659,0.1725906355270993,0.2050094663511856,0.4369794527234291,0.3219654464776834,0.4765046498367954,0.0931819941332894
2011-02-09,0.0915023768456185,0.1590645821537691,0.1944580918127672,0.3468541134389437,0.3081498035496284,0.445189004335037,0.0824903226690791
1999-08-12,0.2160435155392653,0.2283943397535961,0.2351630451270714,0.573257182696831,0.4053549662128663,0.4687737076203548,0.1074923787592181
2014-12-10,0.1276682630137793,0.2297395680666583,0.2370355892273765,0.4163678660944904,0.4051050853936844,0.4875164407957994,0.129944885818461
2018-10-10,0.1878993694656867,0.2699425233731143,0.2631802334546758,0.69813460858571,0.4564603181033272,0.5282065437558947,0.1255585547057049
2003-06-12,0.1532290916864964,0.2814739632246388,0.2733368690188942,0.5995560158286123,0.4659478303682609,0.5655057630626614,0.1267373797187269
1991-12-13,0.1188307105688454,0.2689212367093498,0.2687999886911589,0.5169583781875048,0.4427589914999887,0.5837424558992966,0.1281081092195082
2022-08-10,0.1441196425800233,0.2747015919659039,0.2748484164872042,0.336613609919853,0.445626412290338,0.599766542348393,0.1089179373303725
2007-04-12,0.0485384079255361,0.2176005938733565,0.2417111034817758,0.4056825084126706,0.3648016267491648,0.5721446174106292,0.1003920196288072
1995-10-13,0.0615907529139156,0.1777498533679129,0.2163183352372246,0.4152520696730716,0.3128648983464347,0.5240602059823598,0.0989116347287331
2011-02-10,0.0944935392387888,0.1653700819884956,0.2061415420991159,0.3649467771781375,0.3012451470921021,0.4797786605984465,0.0951558461496285
1999-08-13,0.1790618442131381,0.2097441938798361,0.2309929115131401,0.5501554337554925,0.3658312378786074,0.4766694844698559,0.1131946103023823
2014-12-11,0.1487423480967409,0.2276269034685001,0.2417153800592999,0.4323086681593494,0.3904638115710507,0.4865072080522868,0.1220220878909998
2018-10-11,0.2153636923082612,0.2859676919498977,0.2786442708586325,0.7672736551385851,0.4669829435309075,0.5326642199361706,0.1212270663705897
2003-06-13,0.1566281398605536,0.2972382755870304,0.2890330078432834,0.6270810609862275,0.475344695489498,0.5737736850722718,0.1303561065877128
1991-12-16,0.1152957276602113,0.2799675513738748,0.2819007724867981,0.5139849391038628,0.4451962898327184,0.5915763111869433,0.1324396085204375
2022-08-11,0.1503739048164811,0.2881048624013587,0.2895135350014222,0.3454654483208251,0.4510122090162811,0.6087284441311053,0.1161005455492502
2007-04-13,0.0416043496504595,0.2244445318581562,0.2524796421488087,0.3105814739774776,0.3610804601821032,0.5774522295425357,0.1118238780601475
1995-10-16,0.0745071359753327,0.1919181842929433,0.2315240299291605,0.2505824631673597,0.3191430654349191,0.5314476164114608,0.1009128957973518
2011-02-11,0.0890550621602974,0.1738313827568784,0.2180167519599698,0.3433676092056891,0.299481745845806,0.4848062599433273,0.0991035392164925
1999-08-16,0.1893949642584645,0.2236056100677679,0.2461763421540943,0.6028478722797915,0.3713675250859463,0.4834616803652456,0.1142637744332045
2014-12-12,0.1623385407929696,0.2481740114325878,0.2612844548245672,0.5064484513379471,0.4044657704837413,0.4989469337215066,0.115003964141788
2018-10-12,0.1654656515169095,0.2709908399120764,0.2765408213463964,0.7182072627150679,0.4327869470609792,0.5255058167411163,0.111604561778655
2003-06-16,0.1506458014780203,0.2806855301825803,0.284660813111949,0.6592507199679524,0.4415896168502868,0.5511573948190295,0.1099871042026482
1991-12-17,0.1220938240083256,0.270370490857259,0.2806076153770138,0.5311146907206242,0.4231757909438147,0.5624651826947383,0.1064232091454889
2022-08-12,0.1412644557100079,0.2740760671132878,0.2846242377046699,0.3844724482838525,0.4247393914116657,0.5722937704069235,0.0914000438632563
2007-04-16,0.0386131872572892,0.2106340049526736,0.246740239630318,0.2435940625769997,0.337043545182637,0.5362774676830331,0.0960605203278779
1995-10-17,0.0664853822845579,0.1750296056017752,0.2229586661506826,0.143334115814672,0.2928003135490123,0.485327043932221,0.0799407736381829
2011-02-14,0.0925900722613168,0.1618337834505927,0.2115185486719706,0.3232548493385899,0.2815834580364164,0.4389542801301189,0.0737725032212079
1999-08-17,0.1703602944837445,0.2011082909891994,0.2324450074913648,0.5941866555840268,0.340855855515125,0.4315133891169862,0.0843819338213121
2014-12-15,0.1533650536134587,0.2233177949193769,0.2449334298871763,0.4797850259178532,0.3730826078673321,0.4416855362521827,0.0948817035392164
2018-10-15,0.1653296895899472,0.2498704745351549,0.2613458800145019,0.8073745633251163,0.4086880912020521,0.4676386833835933,0.0821339419360145
2003-06-17,0.147790614608005,0.2609626349627998,0.2694342565352017,0.6772830258675805,0.4211311099164677,0.4946271444254529,0.0776653672176988
1991-12-18,0.1174711184916078,0.2506836933129523,0.2646354353653202,0.549737033921342,0.4042806513924552,0.5077866794581831,0.0785426268607616
2022-08-15,0.146974856642424,0.2611216589370033,0.2721495260682172,0.3397354484754756,0.4161816535050492,0.5242690493765003,0.0657126216519999
2007-04-17,0.0407885780886858,0.2010834974246285,0.2360712355381262,0.1500892106870378,0.3336386521773075,0.4961540310470884,0.0759108314828522
